"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","p.value","test.name"
"192","lga","gender_hoh","NG002003","",0.0466522678185745,NA,0.0380601675436698,0.0552443680934792,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"202","lga","gender_hoh","NG002003","female",0.0117647058823529,NA,0,0.0346904816330307,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"216","lga","gender_hoh","NG002003","male",0.0303030303030303,NA,0.0194408285274299,0.0411652320786307,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"222","lga","gender_hoh","NG002015","",0.0345572354211663,NA,0.0271155715488201,0.0419988992935126,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"232","lga","gender_hoh","NG002015","female",0.0352941176470588,NA,0,0.0745271566981524,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"242","lga","gender_hoh","NG002015","male",0.0825496342737722,NA,0.0651112725294596,0.0999879960180848,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"252","lga","gender_hoh","NG002019","",0.0453563714902808,NA,0.0368786903321893,0.0538340526483722,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"262","lga","gender_hoh","NG002019","female",0.0235294117647059,NA,0,0.0557577891904866,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"272","lga","gender_hoh","NG002019","male",0.0397074190177638,NA,0.027333865732503,0.0520809723030247,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"282","lga","gender_hoh","NG002016","",0.0496760259179266,NA,0.0408239209909807,0.0585281308448724,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"292","lga","gender_hoh","NG002016","female",0.0588235294117647,NA,0.00879538524840109,0.108851673575128,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"302","lga","gender_hoh","NG002016","male",0.0553814002089864,NA,0.0408881086493601,0.0698746917686127,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"316","lga","gender_hoh","NG002002","",0.0613390928725702,NA,0.0515631123440292,0.0711150734011112,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"322","lga","gender_hoh","NG002002","female",0.0117647058823529,NA,0,0.0346904816330307,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"332","lga","gender_hoh","NG002002","male",0.0156739811912226,NA,0.0078032340586432,0.0235447283238019,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"342","lga","gender_hoh","NG002020","",0.0548596112311015,NA,0.0455825203339969,0.0641367021282061,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"352","lga","gender_hoh","NG002020","female",0.141176470588235,NA,0.0671415780951524,0.215211363081318,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"362","lga","gender_hoh","NG002020","male",0.071055381400209,NA,0.0547755382717634,0.0873352245286546,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"372","lga","gender_hoh","NG002001","",0.0591792656587473,NA,0.0495658988454909,0.0687926324720037,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"382","lga","gender_hoh","NG002001","female",0.0470588235294118,NA,0.00203349378238449,0.092084153276439,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"392","lga","gender_hoh","NG002001","male",0.0376175548589342,NA,0.0255609245503218,0.0496741851675466,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"402","lga","gender_hoh","NG002007","",0.0462203023758099,NA,0.0376661355467035,0.0547744692049164,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"416","lga","gender_hoh","NG002007","female",0.0352941176470588,NA,0,0.0745271566981524,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"422","lga","gender_hoh","NG002007","male",0.0344827586206897,NA,0.0229206289841377,0.0460448882572416,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"432","lga","gender_hoh","NG002013","",0.0423326133909287,NA,0.0341294346057448,0.0505357921761126,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"442","lga","gender_hoh","NG002013","female",0.0941176470588235,NA,0.032034352840631,0.156200941277016,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"452","lga","gender_hoh","NG002013","male",0.06478578892372,NA,0.0491883877960329,0.080383190051407,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"462","lga","gender_hoh","NG002010","",0.0565874730021598,NA,0.0471740352008329,0.0660009108034868,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"472","lga","gender_hoh","NG002010","female",0.0941176470588235,NA,0.032034352840631,0.156200941277016,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"482","lga","gender_hoh","NG002010","male",0.0574712643678161,NA,0.0427233878579995,0.0722191408776327,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"491","lga","gender_hoh","NG002006","",0.0552915766738661,NA,0.0459801619794248,0.0646029913683074,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"501","lga","gender_hoh","NG002006","female",0.0352941176470588,NA,0,0.0745271566981524,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"515","lga","gender_hoh","NG002006","male",0.03239289446186,NA,0.0211744867607234,0.0436113021629966,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"521","lga","gender_hoh","NG002021","",0.0479481641468682,NA,0.0392434687790241,0.0566528595147124,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"531","lga","gender_hoh","NG002021","female",0.0117647058823529,NA,0,0.0346904816330307,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"541","lga","gender_hoh","NG002021","male",0.0512016718913271,NA,0.0372352279292889,0.0651681158533653,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"551","lga","gender_hoh","NG002004","",0.0423326133909287,NA,0.0341294346057448,0.0505357921761126,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"561","lga","gender_hoh","NG002004","female",0.0823529411764706,NA,0.0239034522179917,0.14080243013495,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"571","lga","gender_hoh","NG002004","male",0.0595611285266458,NA,0.0445641571886147,0.0745580998646768,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"581","lga","gender_hoh","NG002008","",0.0419006479481641,NA,0.0337375890398688,0.0500637068564595,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"591","lga","gender_hoh","NG002008","female",0.0352941176470588,NA,0,0.0745271566981524,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"601","lga","gender_hoh","NG002008","male",0.0344827586206897,NA,0.0229206289841377,0.0460448882572417,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"615","lga","gender_hoh","NG002018","",0.0444924406047516,NA,0.0360920889622723,0.0528927922472309,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"621","lga","gender_hoh","NG002018","female",0.0352941176470588,NA,0,0.0745271566981524,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"631","lga","gender_hoh","NG002018","male",0.026123301985371,NA,0.016016288633788,0.0362303153369539,"state","NG002",1.18016325996587e-20,"Pearson's X^2: Rao & Scott adjustment"
"dependent.var14","ward",NA,NA,NA,NA,NA,NA,NA,"state","NG036",NA,"too many (>=30) unique values in dependent variable"
"dependent.var15","ward",NA,NA,NA,NA,NA,NA,NA,"state","NG008",NA,"too many (>=30) unique values in dependent variable"
"dependent.var16","ward",NA,NA,NA,NA,NA,NA,NA,"state","NG002",NA,"too many (>=30) unique values in dependent variable"
"dependent.var17","cluster",NA,NA,NA,NA,NA,NA,NA,"state","NG036",NA,"too many (>=30) unique values in dependent variable"
"dependent.var18","cluster",NA,NA,NA,NA,NA,NA,NA,"state","NG008",NA,"too many (>=30) unique values in dependent variable"
"dependent.var19","cluster",NA,NA,NA,NA,NA,NA,NA,"state","NG002",NA,"too many (>=30) unique values in dependent variable"
"117","group","gender_hoh","non_displaced","",0.781287970838396,NA,0.761313877663435,0.801262064013357,"state","NG036",0.0279076185187915,"Pearson's X^2: Rao & Scott adjustment"
"217","group","gender_hoh","non_displaced","female",0.666666666666667,NA,0.465004616149315,0.868328717184019,"state","NG036",0.0279076185187915,"Pearson's X^2: Rao & Scott adjustment"
"317","group","gender_hoh","non_displaced","male",0.737752161383285,NA,0.705020236045324,0.770484086721247,"state","NG036",0.0279076185187915,"Pearson's X^2: Rao & Scott adjustment"
"417","group","gender_hoh","returnee","",0.1318347509113,NA,0.115487628374308,0.148181873448292,"state","NG036",0.0279076185187915,"Pearson's X^2: Rao & Scott adjustment"
"516","group","gender_hoh","returnee","female",0.0952380952380952,NA,0,0.220813023659857,"state","NG036",0.0279076185187915,"Pearson's X^2: Rao & Scott adjustment"
"616","group","gender_hoh","returnee","male",0.162824207492795,NA,0.135349810752378,0.190298604233213,"state","NG036",0.0279076185187915,"Pearson's X^2: Rao & Scott adjustment"
"712","group","gender_hoh","idp","",0.0868772782503038,NA,0.0732677570710575,0.10048679942955,"state","NG036",0.0279076185187915,"Pearson's X^2: Rao & Scott adjustment"
"84","group","gender_hoh","idp","female",0.238095238095238,NA,0.0558919817367326,0.420298494453744,"state","NG036",0.0279076185187915,"Pearson's X^2: Rao & Scott adjustment"
"93","group","gender_hoh","idp","male",0.0994236311239193,NA,0.0771564402740182,0.12169082197382,"state","NG036",0.0279076185187915,"Pearson's X^2: Rao & Scott adjustment"
"118","group","gender_hoh","idp","",0.335162824734724,NA,0.317462891249711,0.352862758219736,"state","NG008",0.080961947253865,"Pearson's X^2: Rao & Scott adjustment"
"218","group","gender_hoh","idp","female",0.339622641509434,NA,0.212107325444247,0.467137957574621,"state","NG008",0.080961947253865,"Pearson's X^2: Rao & Scott adjustment"
"318","group","gender_hoh","idp","male",0.296296296296296,NA,0.267586455863839,0.325006136728754,"state","NG008",0.080961947253865,"Pearson's X^2: Rao & Scott adjustment"
"418","group","gender_hoh","non_displaced","",0.344676180021954,NA,0.326855688514546,0.362496671529361,"state","NG008",0.080961947253865,"Pearson's X^2: Rao & Scott adjustment"
"517","group","gender_hoh","non_displaced","female",0.283018867924528,NA,0.161727608711154,0.404310127137903,"state","NG008",0.080961947253865,"Pearson's X^2: Rao & Scott adjustment"
"617","group","gender_hoh","non_displaced","male",0.386831275720165,NA,0.356209981926542,0.417452569513788,"state","NG008",0.080961947253865,"Pearson's X^2: Rao & Scott adjustment"
"713","group","gender_hoh","returnee","",0.320160995243322,NA,0.30266763196091,0.337654358525734,"state","NG008",0.080961947253865,"Pearson's X^2: Rao & Scott adjustment"
"85","group","gender_hoh","returnee","female",0.377358490566038,NA,0.246842403565148,0.507874577566927,"state","NG008",0.080961947253865,"Pearson's X^2: Rao & Scott adjustment"
"94","group","gender_hoh","returnee","male",0.316872427983539,NA,0.287619733060489,0.346125122906589,"state","NG008",0.080961947253865,"Pearson's X^2: Rao & Scott adjustment"
"119","group","gender_hoh","non_displaced","",0.813390928725702,NA,0.797518136698773,0.82926372075263,"state","NG002",1.45234287731792e-08,"Pearson's X^2: Rao & Scott adjustment"
"219","group","gender_hoh","non_displaced","female",0.717647058823529,NA,0.621937583520115,0.813356534126944,"state","NG002",1.45234287731792e-08,"Pearson's X^2: Rao & Scott adjustment"
"319","group","gender_hoh","non_displaced","male",0.715778474399164,NA,0.687197658882508,0.74435928991582,"state","NG002",1.45234287731792e-08,"Pearson's X^2: Rao & Scott adjustment"
"419","group","gender_hoh","returnee","",0.136069114470842,NA,0.122100395912967,0.150037833028717,"state","NG002",1.45234287731792e-08,"Pearson's X^2: Rao & Scott adjustment"
"518","group","gender_hoh","returnee","female",0.211764705882353,NA,0.124897060274697,0.298632351490009,"state","NG002",1.45234287731792e-08,"Pearson's X^2: Rao & Scott adjustment"
"618","group","gender_hoh","returnee","male",0.220480668756531,NA,0.194210944130873,0.246750393382189,"state","NG002",1.45234287731792e-08,"Pearson's X^2: Rao & Scott adjustment"
"714","group","gender_hoh","idp","",0.0505399568034557,NA,0.0416152682898735,0.059464645317038,"state","NG002",1.45234287731792e-08,"Pearson's X^2: Rao & Scott adjustment"
"86","group","gender_hoh","idp","female",0.0705882352941176,NA,0.0161287455610151,0.12504772502722,"state","NG002",1.45234287731792e-08,"Pearson's X^2: Rao & Scott adjustment"
"95","group","gender_hoh","idp","male",0.0637408568443051,NA,0.0482611118790642,0.079220601809546,"state","NG002",1.45234287731792e-08,"Pearson's X^2: Rao & Scott adjustment"
"120","status_group","gender_hoh","non_displaced","",0.781287970838396,NA,0.761313877663435,0.801262064013357,"state","NG036",0.0279076185187915,"Pearson's X^2: Rao & Scott adjustment"
"220","status_group","gender_hoh","non_displaced","female",0.666666666666667,NA,0.465004616149315,0.868328717184019,"state","NG036",0.0279076185187915,"Pearson's X^2: Rao & Scott adjustment"
"320","status_group","gender_hoh","non_displaced","male",0.737752161383285,NA,0.705020236045324,0.770484086721247,"state","NG036",0.0279076185187915,"Pearson's X^2: Rao & Scott adjustment"
"420","status_group","gender_hoh","returnee","",0.1318347509113,NA,0.115487628374308,0.148181873448292,"state","NG036",0.0279076185187915,"Pearson's X^2: Rao & Scott adjustment"
"519","status_group","gender_hoh","returnee","female",0.0952380952380952,NA,0,0.220813023659857,"state","NG036",0.0279076185187915,"Pearson's X^2: Rao & Scott adjustment"
"619","status_group","gender_hoh","returnee","male",0.162824207492795,NA,0.135349810752378,0.190298604233213,"state","NG036",0.0279076185187915,"Pearson's X^2: Rao & Scott adjustment"
"715","status_group","gender_hoh","idp","",0.0868772782503038,NA,0.0732677570710575,0.10048679942955,"state","NG036",0.0279076185187915,"Pearson's X^2: Rao & Scott adjustment"
"87","status_group","gender_hoh","idp","female",0.238095238095238,NA,0.0558919817367326,0.420298494453744,"state","NG036",0.0279076185187915,"Pearson's X^2: Rao & Scott adjustment"
"96","status_group","gender_hoh","idp","male",0.0994236311239193,NA,0.0771564402740182,0.12169082197382,"state","NG036",0.0279076185187915,"Pearson's X^2: Rao & Scott adjustment"
"123","status_group","gender_hoh","idp","",0.335162824734724,NA,0.317462891249711,0.352862758219736,"state","NG008",0.080961947253865,"Pearson's X^2: Rao & Scott adjustment"
"223","status_group","gender_hoh","idp","female",0.339622641509434,NA,0.212107325444247,0.467137957574621,"state","NG008",0.080961947253865,"Pearson's X^2: Rao & Scott adjustment"
"323","status_group","gender_hoh","idp","male",0.296296296296296,NA,0.267586455863839,0.325006136728754,"state","NG008",0.080961947253865,"Pearson's X^2: Rao & Scott adjustment"
"423","status_group","gender_hoh","non_displaced","",0.344676180021954,NA,0.326855688514546,0.362496671529361,"state","NG008",0.080961947253865,"Pearson's X^2: Rao & Scott adjustment"
"520","status_group","gender_hoh","non_displaced","female",0.283018867924528,NA,0.161727608711154,0.404310127137903,"state","NG008",0.080961947253865,"Pearson's X^2: Rao & Scott adjustment"
"620","status_group","gender_hoh","non_displaced","male",0.386831275720165,NA,0.356209981926542,0.417452569513788,"state","NG008",0.080961947253865,"Pearson's X^2: Rao & Scott adjustment"
"716","status_group","gender_hoh","returnee","",0.320160995243322,NA,0.30266763196091,0.337654358525734,"state","NG008",0.080961947253865,"Pearson's X^2: Rao & Scott adjustment"
"88","status_group","gender_hoh","returnee","female",0.377358490566038,NA,0.246842403565148,0.507874577566927,"state","NG008",0.080961947253865,"Pearson's X^2: Rao & Scott adjustment"
"97","status_group","gender_hoh","returnee","male",0.316872427983539,NA,0.287619733060489,0.346125122906589,"state","NG008",0.080961947253865,"Pearson's X^2: Rao & Scott adjustment"
"124","status_group","gender_hoh","non_displaced","",0.813390928725702,NA,0.797518136698773,0.82926372075263,"state","NG002",1.45234287731792e-08,"Pearson's X^2: Rao & Scott adjustment"
"224","status_group","gender_hoh","non_displaced","female",0.717647058823529,NA,0.621937583520115,0.813356534126944,"state","NG002",1.45234287731792e-08,"Pearson's X^2: Rao & Scott adjustment"
"324","status_group","gender_hoh","non_displaced","male",0.715778474399164,NA,0.687197658882508,0.74435928991582,"state","NG002",1.45234287731792e-08,"Pearson's X^2: Rao & Scott adjustment"
"424","status_group","gender_hoh","returnee","",0.136069114470842,NA,0.122100395912967,0.150037833028717,"state","NG002",1.45234287731792e-08,"Pearson's X^2: Rao & Scott adjustment"
"522","status_group","gender_hoh","returnee","female",0.211764705882353,NA,0.124897060274697,0.298632351490009,"state","NG002",1.45234287731792e-08,"Pearson's X^2: Rao & Scott adjustment"
